,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
469,5550,MN,MN,27,55336,5,1,0,4,Y,,1,3,45,1230,1230,12688,12888,9.9,6.4,1024.442902,0,0,85,MCLEOD,27085,1.15076,44,2.302585093
470,5551,MN,MN,27,55336,5,1,0,4,Y,,5,3,3,900,900,22488,22688,2.3,12,893.23743,0,0,85,MCLEOD,27085,1.15076,44,0.8754687374
471,5552,MN,MN,27,55350,5,1,0,2,Y,,2,3,30,0,0,122087,122287,4.4,11,921.864905,0,0,85,MCLEOD,27085,1.15076,44,1.5040773968
472,5553,MN,MN,27,55350,5,1,0,4,Y,,5,3,34,1630,1630,122287,122487,2.8,9.9,893.23743,0,0,85,MCLEOD,27085,1.15076,44,1.064710737
473,5554,MN,MN,27,55350,5,1,1,3,Y,,3,3,30,1530,1500,11088,11288,1.1,35.3,1071.318034,0,0,85,MCLEOD,27085,1.15076,44,0.1823215568
474,5555,MN,MN,27,55350,5,1,0,4,Y,,1,3,35,1300,1300,122787,123087,1.2,18.2,1024.442902,0,0,85,MCLEOD,27085,1.15076,44,0.2623642645
475,5556,MN,MN,27,55350,5,2,1,3,Y,,3,3,38,800,900,11488,11688,1.6,34.4,1071.318034,0,0,85,MCLEOD,27085,1.15076,44,0.5306282511
476,5557,MN,MN,27,55350,5,1,1,3,Y,,4,3,39,1100,1100,11788,11988,25.4,2,990.411554,2,0,85,MCLEOD,27085,1.15076,44,3.2386784522
477,5558,MN,MN,27,55350,5,1,1,3,Y,,4,3,43,1809,1700,12088,12288,0,0,990.411554,0,0,85,MCLEOD,27085,1.15076,44,-2.302585093
478,5559,MN,MN,27,55350,5,1,0,4,Y,,4,3,1,800,815,31088,31288,10.6,3.8,990.411554,0,0,85,MCLEOD,27085,1.15076,44,2.3702437415
479,5560,MN,MN,27,55325,5,1,0,4,Y,,5,4,49,1710,1800,20288,20288,2.3,16.3,1105.956867,0,0,93,MEEKER,27093,1.02424,45,0.8754687374
480,5561,MN,MN,27,55355,5,1,0,7,Y,,3,4,28,800,1104,121787,121987,3.9,6.7,1214.922779,0,0,93,MEEKER,27093,1.02424,45,1.3862943611
481,5562,MN,MN,27,55355,5,1,0,4,Y,,2,4,29,800,800,121987,122187,7.2,4.7,1146.49919,0,0,93,MEEKER,27093,1.02424,45,1.9878743482
482,5563,MN,MN,27,55355,5,0,0,0,,,4,4,30,1100,1100,11088,11288,2.1,9.4,1177.377355,0,0,93,MEEKER,27093,1.02424,45,0.7884573604
483,5564,MN,MN,27,55389,5,1,0,3,Y,,1,4,38,1700,1700,12688,12888,3.2,7.9,1088.985661,0,0,93,MEEKER,27093,1.02424,45,1.1939224685
484,5565,MN,MN,27,55371,5,1,1,3,Y,,4,4,21,800,800,121487,121687,0.5,54.1,1177.377355,0,0,95,MILLE LACS,27095,0.810536,46,-0.5108256238
485,5566,MN,MN,27,56358,5,1,0,0,Y,,2,4,37,1700,1700,122787,122987,5.7,8.2,1146.49919,0,0,95,MILLE LACS,27095,0.810536,46,1.7578579176
486,5567,MN,MN,27,56345,2,1,0,2,Y,,1,3,21,1415,1415,121287,121487,1.4,14.5,1024.442902,0,0,97,MORRISON,27097,0.910987,47,0.4054651081
487,5568,MN,MN,27,56345,2,1,0,4,Y,,3,3,24,1800,1805,122087,122287,2.1,18.1,1071.318034,0,0,97,MORRISON,27097,0.910987,47,0.7884573604
488,5569,MN,MN,27,56345,2,1,0,1,Y,,2,3,38,2030,2030,11288,11488,4.4,7.8,921.864905,1,0,97,MORRISON,27097,0.910987,47,1.5040773968
489,5570,MN,MN,27,56345,2,1,0,7,Y,,2,3,40,1040,1040,11988,12188,2.4,11.1,921.864905,0,0,97,MORRISON,27097,0.910987,47,0.9162907319
490,5571,MN,MN,27,56345,2,1,0,2,Y,,4,3,45,1430,1440,12688,12888,4.9,7.2,990.411554,0,0,97,MORRISON,27097,0.910987,47,1.6094379124
491,5572,MN,MN,27,56345,2,1,1,3,Y,,5,3,46,2000,2000,12688,12888,3,9.2,893.23743,0,0,97,MORRISON,27097,0.910987,47,1.1314021115
492,5573,MN,MN,27,56364,2,1,0,4,Y,,3,3,34,1630,1630,122887,123087,3,12.4,1071.318034,0,0,97,MORRISON,27097,0.910987,47,1.1314021115
493,5574,MN,MN,27,56382,2,1,0,4,Y,,5,3,47,915,915,20288,20288,2.8,8.9,893.23743,0,0,97,MORRISON,27097,0.910987,47,1.064710737
494,5575,MN,MN,27,56466,2,1,0,1,Y,,5,3,48,1600,1800,20288,20288,3.9,12.9,893.23743,0,0,97,MORRISON,27097,0.910987,47,1.3862943611
495,5576,MN,MN,27,55909,4,1,0,4,Y,,3,3,49,1915,2030,20288,20288,10.9,4,1071.318034,0,0,99,MOWER,27099,1.29814,48,2.3978952728
496,5577,MN,MN,27,55912,4,1,0,2,Y,,1,3,29,2100,2100,121687,121887,6.4,6.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,1.8718021769
497,5578,MN,MN,27,55912,4,1,0,4,Y,,3,3,30,1330,1500,121987,122187,2,10.9,1071.318034,0,0,99,MOWER,27099,1.29814,48,0.7419373447
498,5579,MN,MN,27,55912,4,1,0,4,Y,,1,3,35,1900,1900,122887,123087,3,10.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,1.1314021115
499,5580,MN,MN,27,55912,4,1,0,0,Y,,5,3,42,1400,1400,11688,11888,4.5,6,893.23743,0,0,99,MOWER,27099,1.29814,48,1.5260563035
500,5581,MN,MN,27,55912,4,1,0,2,Y,,5,3,50,1845,645,22188,22388,2.1,12.8,893.23743,0,0,99,MOWER,27099,1.29814,48,0.7884573604
501,5582,MN,MN,27,55912,4,0,0,0,,,1,3,4,1800,1800,22688,22888,8,4.1,1024.442902,0,0,99,MOWER,27099,1.29814,48,2.0918640617
502,5583,MN,MN,27,55917,4,1,1,2,Y,,2,3,23,1130,1230,121187,121387,1.3,18.5,921.864905,0,0,99,MOWER,27099,1.29814,48,0.3364722366
503,5584,MN,MN,27,55918,4,1,0,4,Y,,5,3,33,630,630,122987,123187,9.2,4.9,893.23743,0,0,99,MOWER,27099,1.29814,48,2.2300144002
504,5585,MN,MN,27,55936,4,1,1,3,Y,,1,3,33,1300,1300,122287,122487,1.1,26.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,0.1823215568
505,5586,MN,MN,27,55936,4,1,0,4,Y,,2,3,2,900,1130,30388,31088,10.6,4,921.864905,0,0,99,MOWER,27099,1.29814,48,2.3702437415
506,5587,MN,MN,27,55967,4,1,0,7,Y,,5,3,29,1625,1700,121787,122087,24,2.2,893.23743,2,0,99,MOWER,27099,1.29814,48,3.1822118405
507,5588,MN,MN,27,55982,4,1,0,4,Y,,2,3,1,1030,1030,22788,22988,9.1,3.4,921.864905,0,0,99,MOWER,27099,1.29814,48,2.2192034841
508,5589,MN,MN,27,56123,5,1,0,2,Y,,2,4,39,2245,2245,11688,11888,12.1,5,1146.49919,0,0,101,MURRAY,27101,1.49011,49,2.5014359517
509,5590,MN,MN,27,56001,5,1,0,4,Y,,3,3,27,1250,1836,121287,121487,8.1,3.8,1071.318034,0,0,103,NICOLLET,27103,1.28152,50,2.1041341543
510,5591,MN,MN,27,56021,5,1,0,2,Y,,4,4,40,645,645,11988,12188,10.8,4.1,1177.377355,0,0,103,NICOLLET,27103,1.28152,50,2.3887627892
511,5592,MN,MN,27,56082,5,1,0,2,Y,,4,4,29,1100,1130,121787,121987,4.2,5.1,1177.377355,0,0,103,NICOLLET,27103,1.28152,50,1.4586150227
512,5593,MN,MN,27,56082,5,1,0,7,Y,,2,4,32,1400,1400,10188,10188,15.7,2.5,1146.49919,0,0,103,NICOLLET,27103,1.28152,50,2.76000994
513,5594,MN,MN,27,56187,5,1,0,2,Y,,1,4,26,1908,2000,121587,121787,5.4,6.1,1088.985661,0,0,105,NOBLES,27105,1.49998,51,1.7047480922
514,5595,MN,MN,27,56187,5,1,0,4,Y,,5,4,32,1000,1000,10188,11088,6.2,5.1,1105.956867,0,0,105,NOBLES,27105,1.49998,51,1.8405496334
515,5596,MN,MN,27,56187,5,1,0,4,Y,,2,4,35,2115,2115,122887,123087,9.7,4.9,1146.49919,0,0,105,NOBLES,27105,1.49998,51,2.2823823857
516,5597,MN,MN,27,56510,2,1,0,4,Y,,5,3,29,2200,2200,11288,11488,8.1,4.5,893.23743,0,0,107,NORMAN,27107,1.30372,52,2.1041341543
517,5598,MN,MN,27,56545,2,1,0,4,Y,,3,3,43,1330,1330,12588,12788,1.6,18.5,1071.318034,0,0,107,NORMAN,27107,1.30372,52,0.5306282511
518,5599,MN,MN,27,56545,2,1,1,3,Y,,5,3,46,940,940,20288,20288,1.6,12.5,893.23743,0,0,107,NORMAN,27107,1.30372,52,0.5306282511
519,5600,MN,MN,27,55901,4,1,0,4,Y,,3,3,22,1645,1645,120287,121087,6.4,5.6,1071.318034,0,0,109,OLMSTED,27109,1.27526,53,1.8718021769
520,5601,MN,MN,27,55901,4,1,0,4,Y,,1,3,34,1800,1915,122787,122987,4.4,9,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.5040773968
521,5602,MN,MN,27,55901,4,1,0,1,Y,,1,3,35,1000,1000,22188,22388,11.2,2.8,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,2.4248027257
522,5603,MN,MN,27,55901,4,1,0,0,Y,,2,3,37,1545,1515,11188,11388,10,2.9,921.864905,0,0,109,OLMSTED,27109,1.27526,53,2.3125354238
523,5604,MN,MN,27,55901,4,2,0,4,Y,,3,3,40,1500,1455,12188,12388,4.5,7,1071.318034,0,0,109,OLMSTED,27109,1.27526,53,1.5260563035
524,5605,MN,MN,27,55901,4,1,0,2,Y,,5,3,44,1600,1600,12788,12988,8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.0918640617
525,5606,MN,MN,27,55901,4,1,0,2,Y,,5,3,45,2100,2030,12688,12888,2.3,10.8,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.8754687374
526,5607,MN,MN,27,55901,4,1,0,4,Y,,4,3,42,1830,1745,20288,20288,3.2,9.3,990.411554,0,0,109,OLMSTED,27109,1.27526,53,1.1939224685
527,5608,MN,MN,27,55901,4,1,0,4,Y,,2,3,50,1851,1846,20288,20288,5,5.5,921.864905,0,0,109,OLMSTED,27109,1.27526,53,1.6292405397
528,5609,MN,MN,27,55901,4,1,0,1,Y,,3,3,2,811,1340,30388,30388,4.1,6.3,1071.318034,0,0,109,OLMSTED,27109,1.27526,53,1.4350845253
529,5610,MN,MN,27,55902,4,1,0,2,Y,,5,3,41,1400,1415,11788,11988,1.1,16.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.1823215568
530,5611,MN,MN,27,55904,4,5,0,4,Y,,4,3,26,700,700,121487,121687,2,15.9,990.411554,0,0,109,OLMSTED,27109,1.27526,53,0.7419373447
531,5612,MN,MN,27,55904,4,1,1,3,Y,,5,3,34,2200,1300,122287,122587,1.1,24.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.1823215568
532,5613,MN,MN,27,55904,4,1,0,4,Y,,5,3,36,1330,1200,123087,10188,2.9,11.3,893.23743,0,0,109,OLMSTED,27109,1.27526,53,1.0986122887
533,5614,MN,MN,27,55904,4,1,0,4,Y,,4,3,38,1600,1600,11288,11488,2.1,14,990.411554,0,0,109,OLMSTED,27109,1.27526,53,0.7884573604
534,5615,MN,MN,27,55904,4,1,0,2,Y,,5,3,40,700,700,12088,12288,7.8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.0668627595
535,5616,MN,MN,27,55904,4,1,0,4,Y,,1,3,41,630,633,11788,11988,3.8,6.5,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.3609765531
536,5617,MN,MN,27,55904,4,1,0,2,Y,,1,3,43,1830,1830,12188,12388,2.5,12.2,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,0.955511445
537,5618,MN,MN,27,55904,4,1,0,4,Y,,1,3,44,2200,2200,12088,12288,2.9,10.8,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.0986122887
538,5619,MN,MN,27,55904,4,5,1,3,N,,2,3,46,600,600,20288,21188,1.7,16.6,921.864905,0,0,109,OLMSTED,27109,1.27526,53,0.5877866649
539,5620,MN,MN,27,55929,4,1,0,1,Y,,5,3,26,2100,2100,122987,123187,2.5,10.9,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.955511445
540,5621,MN,MN,27,55932,4,1,0,4,N,,5,3,34,700,700,122387,122587,9.4,4.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.2512917986
541,5622,MN,MN,27,55976,4,1,1,3,N,,2,3,24,2030,2200,121287,121487,0.6,29.1,921.864905,0,0,109,OLMSTED,27109,1.27526,53,-0.3566749439
542,5623,MN,MN,27,56515,2,1,0,4,Y,,2,3,29,1230,1230,122587,122887,2.7,27.4,921.864905,0,0,111,OTTER TAIL,27111,0.814867,54,1.0296194172
543,5624,MN,MN,27,56515,2,1,1,3,N,,3,3,35,700,700,21988,22188,1.1,49.1,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54,0.1823215568
544,5625,MN,MN,27,56537,2,1,1,3,Y,,5,3,30,2030,2230,21088,21288,2.1,18.7,893.23743,0,0,111,OTTER TAIL,27111,0.814867,54,0.7884573604
545,5626,MN,MN,27,56537,2,1,0,4,Y,,5,3,46,2100,2110,20288,20288,12,3.1,893.23743,0,0,111,OTTER TAIL,27111,0.814867,54,2.4932054526
546,5627,MN,MN,27,56567,2,1,1,3,N,,2,3,32,800,800,122887,123087,12.6,3.7,921.864905,0,0,111,OTTER TAIL,27111,0.814867,54,2.5416019935
547,5628,MN,MN,27,56572,2,1,0,4,Y,,3,3,24,700,700,121387,121587,3.2,7,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54,1.1939224685
548,5629,MN,MN,27,56586,2,1,0,4,Y,,1,3,38,900,900,122887,123087,4.2,7.6,1024.442902,0,0,111,OTTER TAIL,27111,0.814867,54,1.4586150227
549,5630,MN,MN,27,56588,2,1,0,7,Y,,1,3,40,645,745,12188,12388,3.8,8.7,1024.442902,0,0,111,OTTER TAIL,27111,0.814867,54,1.3609765531
550,5631,MN,MN,27,56701,2,1,1,3,Y,,2,4,28,2000,2000,22088,22288,3.7,7.6,1146.49919,0,0,113,PENNINGTON,27113,0.928646,55,1.3350010667
551,5632,MN,MN,27,56701,2,1,0,4,Y,,3,4,34,1000,1000,10188,10188,5.8,4.6,1214.922779,0,0,113,PENNINGTON,27113,0.928646,55,1.7749523509
552,5633,MN,MN,27,56701,2,1,1,3,Y,,4,4,37,1617,1617,20288,20288,0.3,0,1177.377355,0,0,113,PENNINGTON,27113,0.928646,55,-0.9162907319
553,5634,MN,MN,27,55063,5,1,0,2,Y,,2,4,45,1858,1900,12688,12888,4.1,22.8,1146.49919,0,0,115,PINE,27115,0.849343,56,1.4350845253
554,5635,MN,MN,27,55063,5,1,0,4,Y,,2,4,2,1120,1600,31488,31688,2.8,11.7,1146.49919,0,0,115,PINE,27115,0.849343,56,1.064710737
555,5636,MN,MN,27,55704,5,1,0,4,Y,,3,4,35,930,815,122287,122587,1.9,18.2,1214.922779,0,0,115,PINE,27115,0.849343,56,0.6931471806
556,5637,MN,MN,27,55704,5,1,1,3,Y,,1,4,36,1415,1415,122687,122887,1.2,32,1088.985661,0,0,115,PINE,27115,0.849343,56,0.2623642645
557,5638,MN,MN,27,55767,5,1,0,5,Y,,1,4,28,1130,1130,121987,122187,1.2,17.1,1088.985661,0,0,115,PINE,27115,0.849343,56,0.2623642645
558,5639,MN,MN,27,55783,5,1,0,4,Y,,2,4,22,915,915,121287,121487,1.5,15.3,1146.49919,0,0,115,PINE,27115,0.849343,56,0.4700036292
559,5640,MN,MN,27,56144,5,1,0,4,Y,,1,3,22,740,746,120287,121187,9.4,4.4,1024.442902,0,0,117,PIPESTONE,27117,1.61382,57,2.2512917986
560,5641,MN,MN,27,56164,5,2,0,4,Y,,5,3,23,1025,1025,121287,121487,1.7,11.6,893.23743,0,0,117,PIPESTONE,27117,1.61382,57,0.5877866649
561,5642,MN,MN,27,56164,5,2,0,4,Y,,2,3,31,1845,1844,10188,10188,12.1,3.3,921.864905,0,0,117,PIPESTONE,27117,1.61382,57,2.5014359517
562,5643,MN,MN,27,56164,5,1,1,3,Y,,4,3,41,1900,1930,11988,12188,4.3,7,990.411554,0,0,117,PIPESTONE,27117,1.61382,57,1.4816045409
563,5644,MN,MN,27,56540,2,1,0,4,Y,,1,3,24,900,1030,121387,121587,6.9,4.1,1024.442902,0,0,119,POLK,27119,1.30488,58,1.9459101491
564,5645,MN,MN,27,56556,2,1,1,7,Y,,2,3,26,1400,1400,10188,10188,1.4,28.6,921.864905,0,0,119,POLK,27119,1.30488,58,0.4054651081
565,5646,MN,MN,27,56684,2,1,1,1,N,,1,3,34,1900,1845,122687,122887,2.5,9.3,1024.442902,0,0,119,POLK,27119,1.30488,58,0.955511445
566,5647,MN,MN,27,56716,2,1,0,2,Y,,4,3,1,1700,1700,22388,22588,9.6,4.1,990.411554,0,0,119,POLK,27119,1.30488,58,2.2721258855
567,5648,MN,MN,27,56334,5,1,0,2,Y,,2,4,35,1800,1800,122887,123087,3.8,8.7,1146.49919,0,0,121,POPE,27121,1.32465,59,1.3609765531
568,5649,MN,MN,27,56381,5,1,0,4,Y,,3,4,34,1930,1945,122787,122987,3.4,10.8,1214.922779,0,0,121,POPE,27121,1.32465,59,1.2527629685
569,5650,MN,MN,27,55101,3,1,0,4,Y,,2,5,27,1630,1800,121387,121587,6.8,4.7,2246.96884,1,0,123,RAMSEY,27123,0.658327,60,1.9315214116
570,5651,MN,MN,27,55101,3,1,0,4,Y,,4,5,34,700,700,122887,123087,3.6,9.8,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.3083328197
571,5652,MN,MN,27,55102,3,1,0,4,Y,,3,5,31,1430,830,121987,122387,2.2,12.3,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.8329091229
572,5653,MN,MN,27,55102,3,2,0,4,Y,,3,5,49,2200,1700,20288,20288,2.6,8.1,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.993251773
573,5654,MN,MN,27,55103,3,1,0,4,Y,,4,5,25,1600,1605,121287,121687,2.1,12.5,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.7884573604
574,5655,MN,MN,27,55105,3,1,0,4,Y,,1,5,34,2300,800,122887,123187,7,5.2,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.960094784
575,5656,MN,MN,27,55105,3,1,0,4,Y,,1,5,45,1730,1730,12688,12888,1.2,19.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,0.2623642645
576,5657,MN,MN,27,55106,3,1,0,4,Y,,1,2,22,947,1301,122187,122387,3.8,9,485.435931,1,0,123,RAMSEY,27123,0.658327,60,1.3609765531
577,5658,MN,MN,27,55106,3,1,0,4,Y,,3,5,30,1200,1200,11188,11388,3.5,6.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.2809338455
578,5659,MN,MN,27,55106,3,1,0,2,Y,,1,5,39,2000,2200,12688,12888,4.2,6.8,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.4586150227
579,5660,MN,MN,27,55107,3,2,1,1,Y,,3,5,26,900,900,121487,121687,1.6,19.8,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.5306282511
580,5661,MN,MN,27,55107,3,1,1,3,Y,,1,5,45,1430,930,12788,12988,2.8,9.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.064710737
581,5662,MN,MN,27,55108,3,1,0,7,Y,,3,5,41,2000,2000,12188,12388,8.6,4.2,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,2.1633230257
582,5663,MN,MN,27,55108,3,1,0,4,Y,,5,5,44,1025,2355,41188,41488,6.2,5,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,1.8405496334
583,5664,MN,MN,27,55109,3,1,0,4,Y,,4,5,37,705,705,11188,11388,5.2,4.4,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.6677068206
584,5665,MN,MN,27,55110,3,1,0,4,Y,,4,5,37,1100,1100,11288,11488,2.7,11,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.0296194172
585,5666,MN,MN,27,55112,3,1,0,4,Y,,1,5,47,2250,2255,20288,20288,1.2,16.7,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,0.2623642645
586,5667,MN,MN,27,55112,3,1,0,2,Y,,1,5,2,1201,1530,22488,22688,3.5,6.5,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.2809338455
587,5668,MN,MN,27,55113,3,1,0,2,Y,,5,5,24,1830,1830,121387,121587,5.5,5.3,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,1.7227665977
588,5669,MN,MN,27,55116,3,1,1,1,Y,,1,5,26,930,930,122887,123087,10.1,11.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,2.3223877203
589,5670,MN,MN,27,55116,3,1,0,7,Y,,4,5,27,1700,1700,12388,12588,5.5,5.2,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.7227665977
590,5671,MN,MN,27,55116,3,1,0,2,Y,,2,5,1,930,930,40488,40488,1.2,17.2,2246.96884,0,0,123,RAMSEY,27123,0.658327,60,0.2623642645
591,5672,MN,MN,27,55117,3,1,0,2,Y,,3,5,47,1900,1955,20288,20288,4.9,6.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.6094379124
592,5673,MN,MN,27,55119,3,1,0,7,Y,,3,5,32,616,616,122187,122387,4,9.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.4109869737
593,5674,MN,MN,27,55119,3,1,0,4,Y,,3,5,25,1600,1600,122787,122987,3.5,11.3,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.2809338455
594,5675,MN,MN,27,55119,3,1,0,4,Y,,5,5,39,1804,1900,11688,11988,2.5,10.6,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,0.955511445
595,5676,MN,MN,27,55119,3,1,0,2,Y,,4,5,44,1000,800,12488,12688,1.2,15.3,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.2623642645
596,5677,MN,MN,27,55119,3,1,0,1,Y,,2,5,46,1800,1800,12688,12888,2.7,10,2246.96884,0,0,123,RAMSEY,27123,0.658327,60,1.0296194172
597,5678,MN,MN,27,55126,3,1,0,4,Y,,4,5,21,900,900,121687,121887,1.7,13.9,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.5877866649
598,5679,MN,MN,27,55126,3,1,0,2,Y,,2,5,39,1845,1850,11788,11988,3.1,12.4,2246.96884,0,0,123,RAMSEY,27123,0.658327,60,1.1631508098
599,5680,MN,MN,27,55126,3,1,0,2,N,,5,5,39,1115,1115,13088,20288,0.7,48.2,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,-0.2231435513
600,5681,MN,MN,27,55126,3,2,0,4,Y,,4,5,47,2250,2250,20288,20288,1,22.9,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.0953101798
601,5682,MN,MN,27,56152,5,1,0,4,Y,,1,4,24,700,700,122187,122387,1.9,14.8,1088.985661,0,0,127,REDWOOD,27127,1.44242,61,0.6931471806
602,5683,MN,MN,27,56152,5,1,0,4,Y,,4,4,25,1300,1330,121287,121487,3.8,6.5,1177.377355,0,0,127,REDWOOD,27127,1.44242,61,1.3609765531
603,5684,MN,MN,27,56214,5,1,0,4,Y,,3,4,40,1445,1500,12388,12588,8.9,3.7,1214.922779,1,0,127,REDWOOD,27127,1.44242,61,2.1972245773
604,5685,MN,MN,27,56283,5,1,0,2,Y,,5,4,28,1000,1000,121987,122187,7.4,4.5,1105.956867,0,0,127,REDWOOD,27127,1.44242,61,2.0149030205
605,5686,MN,MN,27,56283,5,1,1,2,Y,,1,4,27,2000,2100,31688,31888,20.7,2.5,1088.985661,0,0,127,REDWOOD,27127,1.44242,61,3.0349529867
606,5687,MN,MN,27,55310,5,1,0,4,Y,,2,4,30,1200,1230,20288,20288,6,4.3,1146.49919,0,0,129,RENVILLE,27129,1.46313,62,1.8082887712
607,5688,MN,MN,27,55314,5,1,0,4,Y,,5,4,44,1857,600,12088,12388,2.1,12.1,1105.956867,0,0,129,RENVILLE,27129,1.46313,62,0.7884573604
608,5689,MN,MN,27,56230,5,1,1,2,N,,5,4,39,1720,1725,11688,11888,5.8,4.9,1105.956867,0,0,129,RENVILLE,27129,1.46313,62,1.7749523509
609,5690,MN,MN,27,55021,4,1,0,4,Y,,2,3,26,700,700,121687,121887,9.7,4.4,921.864905,0,0,131,RICE,27131,1.21306,63,2.2823823857
610,5691,MN,MN,27,55021,4,1,0,3,Y,,1,3,32,1630,1630,122087,122287,6.4,6.7,1024.442902,0,0,131,RICE,27131,1.21306,63,1.8718021769
611,5692,MN,MN,27,55021,4,1,0,7,Y,,3,3,36,1100,1100,122887,123087,4.6,7.8,1071.318034,0,0,131,RICE,27131,1.21306,63,1.5475625087
612,5693,MN,MN,27,55021,4,1,0,4,Y,,4,3,39,840,943,11888,12088,5.6,4.8,990.411554,0,0,131,RICE,27131,1.21306,63,1.7404661748
613,5694,MN,MN,27,55021,4,1,0,1,Y,,2,3,41,1100,600,12388,12888,19,2.4,921.864905,0,0,131,RICE,27131,1.21306,63,2.9496883351
614,5695,MN,MN,27,55021,4,1,1,3,,,4,3,45,800,800,20288,20288,2.4,8.6,990.411554,0,0,131,RICE,27131,1.21306,63,0.9162907319
615,5696,MN,MN,27,55046,4,1,0,4,Y,,3,3,23,700,700,121687,121887,3,9.8,1071.318034,0,0,131,RICE,27131,1.21306,63,1.1314021115
616,5697,MN,MN,27,55046,4,1,0,4,Y,,4,3,42,1100,1100,11788,11988,5.1,4.6,990.411554,0,0,131,RICE,27131,1.21306,63,1.6486586256
617,5698,MN,MN,27,55057,4,1,0,4,Y,,4,3,21,1345,1345,122287,122487,7.7,4.7,990.411554,0,0,131,RICE,27131,1.21306,63,2.0541237337
618,5699,MN,MN,27,55057,4,1,0,4,Y,,3,3,25,600,2100,121487,121687,8.1,7.4,1071.318034,0,0,131,RICE,27131,1.21306,63,2.1041341543
619,5700,MN,MN,27,55946,4,1,0,5,Y,,4,3,24,2045,530,121587,121887,4.7,6.3,990.411554,0,0,131,RICE,27131,1.21306,63,1.5686159179
620,5701,MN,MN,27,56156,5,1,0,4,Y,,2,4,46,1400,1400,20288,20288,8.4,4,1146.49919,0,0,133,ROCK,27133,1.69558,64,2.1400661635
621,5702,MN,MN,27,56156,5,1,0,4,Y,,1,4,4,2205,2330,30388,31088,1.6,19,1088.985661,0,0,133,ROCK,27133,1.69558,64,0.5306282511
622,5703,MN,MN,27,56726,2,1,1,7,Y,,5,2,36,1615,1658,122887,123087,6,6.7,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.8082887712
623,5704,MN,MN,27,56726,2,1,1,3,Y,,2,2,38,1000,1000,123187,10188,1.1,21.9,461.62367,0,0,135,ROSEAU,27135,0.808928,65,0.1823215568
624,5705,MN,MN,27,56751,2,1,0,4,Y,,1,2,22,2300,800,11588,11788,11.4,3.8,485.435931,0,0,135,ROSEAU,27135,0.808928,65,2.4423470354
625,5706,MN,MN,27,56751,2,1,1,3,N,,5,2,33,645,650,122187,122387,4.3,7.6,471.366223,1,0,135,ROSEAU,27135,0.808928,65,1.4816045409
626,5707,MN,MN,27,56751,2,1,1,3,N,,4,2,32,1730,1625,122287,122487,3.6,13.7,461.274696,0,0,135,ROSEAU,27135,0.808928,65,1.3083328197
